PDF_Page,Province,District,Item,Year,area_000_hectares,production_000_tonnes,hg/ha_yield
17,Punjab ,Sialkot,Wheat,1987-88,254.1,362.9,1428.177883
17,Punjab ,Sialkot,Wheat,1988-89,255.4,383.7,1502.349256
17,Punjab ,Sialkot,Wheat,1989-90,274,484.5,1768.248175
17,Punjab ,Sialkot,Wheat,1990-91,271.5,428.9,1579.742173
17,Punjab ,Sialkot,Wheat,1991-92,172.8,305.2,1766.203704
17,Punjab ,Sialkot,Wheat,1992-93,175.6,344.2,1960.136674
17,Punjab ,Sialkot,Wheat,1993-94,178.1,351.3,1972.487367
17,Punjab ,Sialkot,Wheat,1994-95,182.9,370.7,2026.790596
17,Punjab ,Sialkot,Wheat,1995-96,180.9,373.5,2064.676617
17,Punjab ,Sialkot,Wheat,1996-97,179.3,365.1,2036.252091
17,Punjab ,Sialkot,Wheat,1997-98,178,386.3,2170.224719
17,Punjab ,Sialkot,Wheat,1998-99,179.3,409.41,2283.37981
17,Punjab ,Sialkot,Wheat,1999-00,191,506.31,2650.837696
17,Punjab ,Sialkot,Wheat,2000-01,193.4,444.8,2299.896587
17,Punjab ,Sialkot,Wheat,2001-02,183.7,429.9,2340.228634
17,Punjab ,Sialkot,Wheat,2002-03,185.8,440,2368.137783
17,Punjab ,Sialkot,Wheat,2003-04,194.2,464.8,2393.408857
17,Punjab ,Sialkot,Wheat,2004-05,195.4,504.9,2583.930399
17,Punjab ,Sialkot,Wheat,2005-06,193.4,530.3,2741.985522
17,Punjab ,Sialkot,Wheat,2006-07,199.5,507.9,2545.864662
17,Punjab ,Sialkot,Wheat,2007-08,203.2,509.4,2506.889764
17,Punjab ,Sialkot,Wheat,2008-09,211.3,543.6,2572.645528
18,Punjab ,Kasur,Wheat,1981-82,164.7,295.2,1792.349727
18,Punjab ,Kasur,Wheat,1982-83,169.6,350.5,2066.627358
18,Punjab ,Kasur,Wheat,1983-84,167.5,282.9,1688.955224
18,Punjab ,Kasur,Wheat,1984-85,162.7,336.6,2068.838353
18,Punjab ,Kasur,Wheat,1985-86,169.5,380.1,2242.477876
18,Punjab ,Kasur,Wheat,1986-87,174.4,320.1,1835.43578
18,Punjab ,Kasur,Wheat,1987-88,167.1,346.9,2076.002394
18,Punjab ,Kasur,Wheat,1988-89,172.5,390.4,2263.188406
18,Punjab ,Kasur,Wheat,1989-90,173.6,366.6,2111.751152
18,Punjab ,Kasur,Wheat,1990-91,170,383.3,2254.705882
18,Punjab ,Kasur,Wheat,1991-92,168.4,393.8,2338.47981
18,Punjab ,Kasur,Wheat,1992-93,171.6,373.9,2178.904429
18,Punjab ,Kasur,Wheat,1993-94,164.7,379.2,2302.367942
18,Punjab ,Kasur,Wheat,1994-95,167.1,407.6,2439.257929
18,Punjab ,Kasur,Wheat,1995-96,171.6,403.5,2351.398601
18,Punjab ,Kasur,Wheat,1996-97,157,390.1,2484.713376
18,Punjab ,Kasur,Wheat,1997-98,159.4,396.6,2488.080301
18,Punjab ,Kasur,Wheat,1998-99,161.5,403.49,2498.390093
18,Punjab ,Kasur,Wheat,1999-00,169.1,512.3,3029.568303
18,Punjab ,Kasur,Wheat,2000-01,173.6,526.4,3032.258065
18,Punjab ,Kasur,Wheat,2001-02,166.3,441,2651.834035
18,Punjab ,Kasur,Wheat,2002-03,163.9,424.7,2591.214155
18,Punjab ,Kasur,Wheat,2003-04,167.5,416.8,2488.358209
18,Punjab ,Kasur,Wheat,2004-05,174,510.2,2932.183908
18,Punjab ,Kasur,Wheat,2005-06,179.3,504.7,2814.835471
18,Punjab ,Kasur,Wheat,2006-07,168.7,510.9,3028.452875
18,Punjab ,Kasur,Wheat,2007-08,180.1,486.3,2700.166574
18,Punjab ,Kasur,Wheat,2008-09,194.2,577.4,2973.223481
18,Punjab ,Lahore,Wheat,1981-82,58.3,80.8,1385.93482
18,Punjab ,Lahore,Wheat,1982-83,55.4,112.9,2037.906137
18,Punjab ,Lahore,Wheat,1983-84,53.4,79.8,1494.382022
18,Punjab ,Lahore,Wheat,1984-85,50.6,110.6,2185.770751
18,Punjab ,Lahore,Wheat,1985-86,57.1,138.2,2420.315236
18,Punjab ,Lahore,Wheat,1986-87,59,89.2,1511.864407
18,Punjab ,Lahore,Wheat,1987-88,52.2,107.9,2067.049808
18,Punjab ,Lahore,Wheat,1988-89,52.6,127.2,2418.250951
18,Punjab ,Lahore,Wheat,1989-90,57.5,132,2295.652174
18,Punjab ,Lahore,Wheat,1990-91,53,130.1,2454.716981
18,Punjab ,Lahore,Wheat,1991-92,49.4,134.7,2726.720648
18,Punjab ,Lahore,Wheat,1992-93,51,136.1,2668.627451
18,Punjab ,Lahore,Wheat,1993-94,50.6,132.6,2620.55336
18,Punjab ,Lahore,Wheat,1994-95,53.4,128.2,2400.749064
18,Punjab ,Lahore,Wheat,1995-96,53,124,2339.622642
18,Punjab ,Lahore,Wheat,1996-97,50.6,125.4,2478.26087
18,Punjab ,Lahore,Wheat,1997-98,51,112.8,2211.764706
18,Punjab ,Lahore,Wheat,1998-99,51,131.82,2584.705882
18,Punjab ,Lahore,Wheat,1999-00,56.2,180.39,3209.786477
18,Punjab ,Lahore,Wheat,2000-01,61.5,177.3,2882.926829
18,Punjab ,Lahore,Wheat,2001-02,58.7,164.6,2804.088586
18,Punjab ,Lahore,Wheat,2002-03,55.4,147.9,2669.67509
18,Punjab ,Lahore,Wheat,2003-04,54.2,143.3,2643.911439
18,Punjab ,Lahore,Wheat,2004-05,55.4,161.5,2915.162455
18,Punjab ,Lahore,Wheat,2005-06,55.9,151.9,2717.352415
18,Punjab ,Lahore,Wheat,2006-07,58.3,153.1,2626.072041
18,Punjab ,Lahore,Wheat,2007-08,57.9,141.8,2449.050086
18,Punjab ,Lahore,Wheat,2008-09,62.3,155.7,2499.197432
18,Punjab ,Lodhran,Wheat,1981-82,,0,0
18,Punjab ,Lodhran,Wheat,1983-84,0,0,0
18,Punjab ,Lodhran,Wheat,1984-85,0,0,0
18,Punjab ,Lodhran,Wheat,1985-86,0,0,0
18,Punjab ,Lodhran,Wheat,1986-87,0,0,0
18,Punjab ,Lodhran,Wheat,1987-88,0,0,0
18,Punjab ,Lodhran,Wheat,1988-89,0,0,0
18,Punjab ,Lodhran,Wheat,1989-90,0,0,0
18,Punjab ,Lodhran,Wheat,1990-91,0,0,0
18,Punjab ,Lodhran,Wheat,1991-92,138,267.4,1937.681159
18,Punjab ,Lodhran,Wheat,1992-93,160.3,366.7,2287.585777
18,Punjab ,Lodhran,Wheat,1993-94,150.9,356.5,2362.491716
18,Punjab ,Lodhran,Wheat,1994-95,159,362,2276.72956
18,Punjab ,Lodhran,Wheat,1995-96,164.7,342.3,2078.324226
18,Punjab ,Lodhran,Wheat,1996-97,149.7,353.4,2360.721443
18,Punjab ,Lodhran,Wheat,1997-98,163.9,408.1,2489.932886
18,Punjab ,Lodhran,Wheat,1998-99,171.2,422.5,2467.873832
18,Punjab ,Lodhran,Wheat,1999-00,179.7,519.87,2892.988314
18,Punjab ,Lodhran,Wheat,2000-01,184.9,479.6,2593.834505
18,Punjab ,Lodhran,Wheat,2001-02,182.9,461.7,2524.330235
18,Punjab ,Lodhran,Wheat,2002-03,183.3,504.9,2754.500818
18,Punjab ,Lodhran,Wheat,2003-04,179.7,478.5,2662.771285
18,Punjab ,Lodhran,Wheat,2004-05,176,458.8,2606.818182
18,Punjab ,Lodhran,Wheat,2005-06,178.5,447.9,2509.243697
18,Punjab ,Lodhran,Wheat,2006-07,169.2,501.1,2961.583924
18,Punjab ,Lodhran,Wheat,2007-08,157.8,407.3,2581.115336
18,Punjab ,Lodhran,Wheat,2008-09,186.6,600.3,3217.041801
18,Punjab ,Okara,Wheat,1981-82,186.5,0,0
18,Punjab ,Okara,Wheat,1982-83,196.7,439.2,2232.841891
18,Punjab ,Okara,Wheat,1983-84,194.3,369.6,1902.213073
18,Punjab ,Okara,Wheat,1984-85,187.7,446.1,2376.664891
18,Punjab ,Okara,Wheat,1985-86,189.8,497.5,2621.18019
18,Punjab ,Okara,Wheat,1986-87,206.4,389.7,1888.081395
18,Punjab ,Okara,Wheat,1987-88,198.3,424.7,2141.704488
18,Punjab ,Okara,Wheat,1988-89,203.5,500.8,2460.933661
18,Punjab ,Okara,Wheat,1989-90,205.6,488.5,2375.972763
18,Punjab ,Okara,Wheat,1990-91,208.8,509.6,2440.613027
18,Punjab ,Okara,Wheat,1991-92,202.7,554.9,2737.543167
18,Punjab ,Okara,Wheat,1992-93,206.8,482.3,2332.205029
18,Punjab ,Okara,Wheat,1993-94,209.2,556.9,2662.045889
18,Punjab ,Okara,Wheat,1994-95,214.5,559.7,2609.324009
18,Punjab ,Okara,Wheat,1995-96,215.7,536.5,2487.250811
18,Punjab ,Okara,Wheat,1996-97,208,556.2,2674.038462
18,Punjab ,Okara,Wheat,1997-98,206.4,614.3,2976.25969
18,Punjab ,Okara,Wheat,1998-99,202.3,617.72,3053.484923
18,Punjab ,Okara,Wheat,1999-00,213.3,757.69,3552.22691
18,Punjab ,Okara,Wheat,2000-01,229.9,770.5,3351.457155
18,Punjab ,Okara,Wheat,2001-02,222.6,722.6,3246.181491
18,Punjab ,Okara,Wheat,2002-03,217.7,746.5,3429.030776
18,Punjab ,Okara,Wheat,2003-04,219.7,743,3381.884388
18,Punjab ,Okara,Wheat,2004-05,220.1,748.4,3400.272603
18,Punjab ,Okara,Wheat,2005-06,218.5,700.6,3206.407323
18,Punjab ,Okara,Wheat,2006-07,216.1,758,3507.635354
18,Punjab ,Okara,Wheat,2007-08,193.4,613.4,3171.664943
18,Punjab ,Okara,Wheat,2008-09,218.9,746.7,3411.146642
18,Punjab ,Pakpattan,Wheat,1981-82,0,0,0
18,Punjab ,Pakpattan,Wheat,1982-83,0,,0
18,Punjab ,Pakpattan,Wheat,1983-84,0,0,0
18,Punjab ,Pakpattan,Wheat,1984-85,0,0,0
18,Punjab ,Pakpattan,Wheat,1985-86,0,0,0
18,Punjab ,Pakpattan,Wheat,1986-87,0,0,0
18,Punjab ,Pakpattan,Wheat,1987-88,0,0,0
18,Punjab ,Pakpattan,Wheat,1988-89,0,0,0
18,Punjab ,Pakpattan,Wheat,1989-90,0,0,0
18,Punjab ,Pakpattan,Wheat,1990-91,0,0,0
18,Punjab ,Pakpattan,Wheat,1991-92,78.1,210.3,2692.701665
18,Punjab ,Pakpattan,Wheat,1992-93,95.9,213.7,2228.362878
18,Punjab ,Pakpattan,Wheat,1993-94,84.2,219.5,2606.888361
18,Punjab ,Pakpattan,Wheat,1994-95,154.6,426,2755.49806
18,Punjab ,Pakpattan,Wheat,1995-96,154.6,393.4,2544.631307
18,Punjab ,Pakpattan,Wheat,1996-97,148.5,425.9,2868.013468
18,Punjab ,Pakpattan,Wheat,1997-98,154.6,475.5,3075.679172
18,Punjab ,Pakpattan,Wheat,1998-99,148.1,451.49,3048.548278
18,Punjab ,Pakpattan,Wheat,1999-00,152.2,591.29,3884.954008
18,Punjab ,Pakpattan,Wheat,2000-01,158.2,582,3678.887484
18,Punjab ,Pakpattan,Wheat,2001-02,157,541.1,3446.496815
18,Punjab ,Pakpattan,Wheat,2002-03,157.4,529.2,3362.134689
18,Punjab ,Pakpattan,Wheat,2003-04,154.6,510.9,3304.65718
18,Punjab ,Pakpattan,Wheat,2004-05,154.2,513.7,3331.387808
18,Punjab ,Pakpattan,Wheat,2005-06,151,484.5,3208.609272
18,Punjab ,Pakpattan,Wheat,2006-07,148.1,501.2,3384.199865
18,Punjab ,Pakpattan,Wheat,2007-08,132.7,412.7,3110.022607
18,Punjab ,Pakpattan,Wheat,2008-09,150.9,516.4,3422.133863
18,Punjab ,Sahiwal,Wheat,1981-82,265.9,1008.4,3792.403159
18,Punjab ,Sahiwal,Wheat,1982-83,270.3,614.1,2271.920089
18,Punjab ,Sahiwal,Wheat,1983-84,265.5,519.1,1955.178908
18,Punjab ,Sahiwal,Wheat,1984-85,259.8,595,2290.223249
18,Punjab ,Sahiwal,Wheat,1985-86,274,656.8,2397.080292
18,Punjab ,Sahiwal,Wheat,1986-87,286.5,578.3,2018.499127
18,Punjab ,Sahiwal,Wheat,1987-88,278.8,669.7,2402.080344
18,Punjab ,Sahiwal,Wheat,1988-89,284.9,720,2527.202527
18,Punjab ,Sahiwal,Wheat,1989-90,286.9,694.6,2421.052632
18,Punjab ,Sahiwal,Wheat,1990-91,292.2,665.6,2277.891855
18,Punjab ,Sahiwal,Wheat,1991-92,210.4,566.6,2692.965779
18,Punjab ,Sahiwal,Wheat,1992-93,223.4,497.7,2227.842435
18,Punjab ,Sahiwal,Wheat,1993-94,216.9,537.2,2476.717381
18,Punjab ,Sahiwal,Wheat,1994-95,152.2,419.3,2754.927727
18,Punjab ,Sahiwal,Wheat,1995-96,154.2,390.3,2531.128405
18,Punjab ,Sahiwal,Wheat,1996-97,148.9,427,2867.696441
18,Punjab ,Sahiwal,Wheat,1997-98,148.9,434.6,2918.737408
18,Punjab ,Sahiwal,Wheat,1998-99,147.7,390.4,2643.195667
18,Punjab ,Sahiwal,Wheat,1999-00,145.3,477.96,3289.470062
18,Punjab ,Sahiwal,Wheat,2000-01,147.3,457.7,3107.264087
18,Punjab ,Sahiwal,Wheat,2001-02,150.9,470.1,3115.308151
18,Punjab ,Sahiwal,Wheat,2002-03,151.4,468.5,3094.451783
18,Punjab ,Sahiwal,Wheat,2003-04,152.6,440.7,2887.942333
18,Punjab ,Sahiwal,Wheat,2004-05,156.2,457,2925.736236
18,Punjab ,Sahiwal,Wheat,2005-06,153.4,419.7,2735.984355
18,Punjab ,Sahiwal,Wheat,2006-07,153.4,467.5,3047.588005
18,Punjab ,Sahiwal,Wheat,2007-08,139.6,375.4,2689.111748
18,Punjab ,Sahiwal,Wheat,2008-09,149.3,460.2,3082.384461
18,Punjab ,Sheikhupura,Wheat,1981-82,240,358.4,1493.333333
18,Punjab ,Sheikhupura,Wheat,1982-83,244,440.5,1805.327869
18,Punjab ,Sheikhupura,Wheat,1983-84,236.8,359.9,1519.847973
18,Punjab ,Sheikhupura,Wheat,1984-85,233.1,368.1,1579.150579
18,Punjab ,Sheikhupura,Wheat,1985-86,246.5,519.6,2107.910751
18,Punjab ,Sheikhupura,Wheat,1986-87,253.7,276,1087.899093
18,Punjab ,Sheikhupura,Wheat,1987-88,244,420.7,1724.180328
18,Punjab ,Sheikhupura,Wheat,1988-89,239.5,482.4,2014.196242
18,Punjab ,Sheikhupura,Wheat,1989-90,255.7,478.9,1872.897927
18,Punjab ,Sheikhupura,Wheat,1990-91,254.1,457.4,1800.078709
18,Punjab ,Sheikhupura,Wheat,1991-92,252.9,537.7,2126.136813
18,Punjab ,Sheikhupura,Wheat,1992-93,254.5,508.6,1998.428291
18,Punjab ,Sheikhupura,Wheat,1993-94,253.7,504.4,1988.17501
18,Punjab ,Sheikhupura,Wheat,1994-95,262.2,589.5,2248.283753
18,Punjab ,Sheikhupura,Wheat,1995-96,264.7,565,2134.491878
18,Punjab ,Sheikhupura,Wheat,1996-97,266.3,610.4,2292.151709
18,Punjab ,Sheikhupura,Wheat,1997-98,263,604.2,2297.338403
18,Punjab ,Sheikhupura,Wheat,1998-99,274.4,627.81,2287.937318
18,Punjab ,Sheikhupura,Wheat,1999-00,291.4,784.97,2693.788607
18,Punjab ,Sheikhupura,Wheat,2000-01,299.5,882,2944.90818
18,Punjab ,Sheikhupura,Wheat,2001-02,295.8,788.6,2665.990534
18,Punjab ,Sheikhupura,Wheat,2002-03,296.6,767.1,2586.311531
18,Punjab ,Sheikhupura,Wheat,2003-04,299.5,817.2,2728.547579
18,Punjab ,Sheikhupura,Wheat,2004-05,307.6,892.9,2902.795839
18,Punjab ,Sheikhupura,Wheat,2005-06,177.2,514.6,2904.063205
18,Punjab ,Sheikhupura,Wheat,2006-07,170,452,2658.823529
18,Punjab ,Sheikhupura,Wheat,2007-08,173.6,427.5,2462.557604
18,Punjab ,Sheikhupura,Wheat,2008-09,185.7,496.1,2671.513193
19,Punjab ,Bahawalnagar,Wheat,1981-82,195.5,268.4,1372.890026
19,Punjab ,Bahawalnagar,Wheat,1982-83,208.8,327.4,1568.007663
19,Punjab ,Bahawalnagar,Wheat,1983-84,212.4,284.6,1339.92467
19,Punjab ,Bahawalnagar,Wheat,1984-85,209.2,290.3,1387.667304
19,Punjab ,Bahawalnagar,Wheat,1985-86,212.9,408.8,1920.150305
19,Punjab ,Bahawalnagar,Wheat,1986-87,234.3,366.7,1565.087495
19,Punjab ,Bahawalnagar,Wheat,1987-88,234.3,376.9,1608.621426
19,Punjab ,Bahawalnagar,Wheat,1988-89,249.7,426.7,1708.850621
19,Punjab ,Bahawalnagar,Wheat,1989-90,246.8,420.5,1703.808752
19,Punjab ,Bahawalnagar,Wheat,1990-91,251.7,432.2,1717.12356
19,Punjab ,Bahawalnagar,Wheat,1991-92,250.9,440.4,1755.280988
19,Punjab ,Bahawalnagar,Wheat,1992-93,251.3,463.7,1845.204934
19,Punjab ,Bahawalnagar,Wheat,1993-94,259,466,1799.227799
19,Punjab ,Bahawalnagar,Wheat,1994-95,276.4,620.7,2245.658466
19,Punjab ,Bahawalnagar,Wheat,1995-96,282.9,588.4,2079.886886
19,Punjab ,Bahawalnagar,Wheat,1996-97,272.3,534.9,1964.377525
19,Punjab ,Bahawalnagar,Wheat,1997-98,273.6,589.5,2154.605263
19,Punjab ,Bahawalnagar,Wheat,1998-99,272.4,551.6,2024.963289
19,Punjab ,Bahawalnagar,Wheat,1999-00,282.9,706.5,2497.348887
19,Punjab ,Bahawalnagar,Wheat,2000-01,284.5,663.9,2333.567663
19,Punjab ,Bahawalnagar,Wheat,2001-02,283.3,610.7,2155.665372
19,Punjab ,Bahawalnagar,Wheat,2002-03,281.7,694.7,2466.098687
19,Punjab ,Bahawalnagar,Wheat,2003-04,294.2,754.3,2563.902107
19,Punjab ,Bahawalnagar,Wheat,2004-05,296.2,803.3,2712.018906
19,Punjab ,Bahawalnagar,Wheat,2005-06,306.7,760.4,2479.295729
19,Punjab ,Bahawalnagar,Wheat,2006-07,307.6,930.9,3026.3329
19,Punjab ,Bahawalnagar,Wheat,2007-08,325.8,834.9,2562.615101
19,Punjab ,Bahawalnagar,Wheat,2008-09,346,989.6,2860.115607
19,Punjab ,D.G. Khan,Wheat,1981-82,92.3,228.6,2476.706392
19,Punjab ,D.G. Khan,Wheat,1982-83,94.7,130.5,1378.035903
19,Punjab ,D.G. Khan,Wheat,1983-84,96.3,122.9,1276.220145
19,Punjab ,D.G. Khan,Wheat,1984-85,98.3,103.3,1050.8647
19,Punjab ,D.G. Khan,Wheat,1985-86,101.2,205.9,2034.58498
19,Punjab ,D.G. Khan,Wheat,1986-87,110.9,215.1,1939.585212
19,Punjab ,D.G. Khan,Wheat,1987-88,112.9,213.8,1893.711249
19,Punjab ,D.G. Khan,Wheat,1988-89,117.3,227.9,1942.8815
19,Punjab ,D.G. Khan,Wheat,1989-90,121.8,242.1,1987.684729
19,Punjab ,D.G. Khan,Wheat,1990-91,120.2,235.5,1959.234609
19,Punjab ,D.G. Khan,Wheat,1991-92,129.1,275.8,2136.328428
19,Punjab ,D.G. Khan,Wheat,1992-93,129.5,279.8,2160.617761
19,Punjab ,D.G. Khan,Wheat,1993-94,133.6,262.1,1961.826347
19,Punjab ,D.G. Khan,Wheat,1994-95,142.5,279,1957.894737
19,Punjab ,D.G. Khan,Wheat,1995-96,147.7,283,1916.046039
19,Punjab ,D.G. Khan,Wheat,1996-97,149.3,292.5,1959.142666
19,Punjab ,D.G. Khan,Wheat,1997-98,152.6,345.8,2266.055046
19,Punjab ,D.G. Khan,Wheat,1998-99,155.8,350.8,2251.604621
19,Punjab ,D.G. Khan,Wheat,1999-00,151.3,405.3,2678.783873
19,Punjab ,D.G. Khan,Wheat,2000-01,155.4,431,2773.487773
19,Punjab ,D.G. Khan,Wheat,2001-02,153,441.4,2884.96732
19,Punjab ,D.G. Khan,Wheat,2002-03,155.8,407.6,2616.174583
19,Punjab ,D.G. Khan,Wheat,2003-04,165.5,384.7,2324.471299
19,Punjab ,D.G. Khan,Wheat,2004-05,159.8,401.1,2510.012516
19,Punjab ,D.G. Khan,Wheat,2005-06,160.7,420.3,2615.432483
19,Punjab ,D.G. Khan,Wheat,2006-07,157.5,422.5,2682.539683
19,Punjab ,D.G. Khan,Wheat,2007-08,173.6,440.9,2539.746544
19,Punjab ,D.G. Khan,Wheat,2008-09,167.1,388.4,2324.356673
19,Punjab ,Khanewal Vehari,Wheat,1981-82,0,0,0
19,Punjab ,Khanewal Vehari,Wheat,1982-83,0,0,0
19,Punjab ,Khanewal Vehari,Wheat,1983-84,0,0,0
19,Punjab ,Khanewal Vehari,Wheat,1984-85,178.1,364.1,2044.357103
19,Punjab ,Khanewal Vehari,Wheat,1985-86,182.1,445.9,2448.654585
19,Punjab ,Khanewal Vehari,Wheat,1986-87,187.4,385.2,2055.496265
19,Punjab ,Khanewal Vehari,Wheat,1987-88,186.1,396.6,2131.112305
19,Punjab ,Khanewal Vehari,Wheat,1988-89,189,394.1,2085.185185
19,Punjab ,Khanewal Vehari,Wheat,1989-90,192.6,407.2,2114.226376
19,Punjab ,Khanewal Vehari,Wheat,1990-91,195.9,362.6,1850.944359
19,Punjab ,Khanewal Vehari,Wheat,1991-92,193,409.9,2123.834197
19,Punjab ,Khanewal Vehari,Wheat,1992-93,213.3,443.3,2078.293483
19,Punjab ,Khanewal Vehari,Wheat,1993-94,198.7,440.1,2214.896829
19,Punjab ,Khanewal Vehari,Wheat,1994-95,202.3,510.9,2525.457242
19,Punjab ,Khanewal Vehari,Wheat,1995-96,205.6,484.5,2356.51751
19,Punjab ,Khanewal Vehari,Wheat,1996-97,204.8,503.1,2456.542969
19,Punjab ,Khanewal Vehari,Wheat,1997-98,208.8,565.9,2710.249042
19,Punjab ,Khanewal Vehari,Wheat,1998-99,209.6,508.1,2424.141221
19,Punjab ,Khanewal Vehari,Wheat,1999-00,214.5,772.3,3600.4662
19,Punjab ,Khanewal Vehari,Wheat,2000-01,214.9,714.5,3324.802234
19,Punjab ,Khanewal Vehari,Wheat,2001-02,210,597.2,2843.809524
19,Punjab ,Khanewal Vehari,Wheat,2002-03,215.3,587.3,2727.821644
19,Punjab ,Khanewal Vehari,Wheat,2003-04,216.1,586.4,2713.558538
19,Punjab ,Khanewal Vehari,Wheat,2004-05,218.9,675.8,3087.254454
19,Punjab ,Khanewal Vehari,Wheat,2005-06,218.1,618.5,2835.855112
19,Punjab ,Khanewal Vehari,Wheat,2006-07,223.8,705.6,3152.815013
19,Punjab ,Khanewal Vehari,Wheat,2007-08,211.6,567.2,2680.529301
19,Punjab ,Khanewal Vehari,Wheat,2008-09,229.5,714.3,3112.418301
19,Punjab ,Layyah,Wheat,1981-82,138.4,0,0
19,Punjab ,Layyah,Wheat,1982-83,138.4,201.3,1454.479769
19,Punjab ,Layyah,Wheat,1983-84,153.8,178.5,1160.598179
19,Punjab ,Layyah,Wheat,1984-85,150.2,184,1225.033289
19,Punjab ,Layyah,Wheat,1985-86,159.8,262.1,1640.175219
19,Punjab ,Layyah,Wheat,1986-87,165.5,226.8,1370.392749
19,Punjab ,Layyah,Wheat,1987-88,169.2,273.2,1614.65721
19,Punjab ,Layyah,Wheat,1988-89,173.2,294.4,1699.769053
19,Punjab ,Layyah,Wheat,1989-90,180.5,296.6,1643.213296
19,Punjab ,Layyah,Wheat,1990-91,181.7,275,1513.483764
19,Punjab ,Layyah,Wheat,1991-92,180.9,306.8,1695.964621
19,Punjab ,Layyah,Wheat,1992-93,189,331.7,1755.026455
19,Punjab ,Layyah,Wheat,1993-94,182.1,321.6,1766.062603
19,Punjab ,Layyah,Wheat,1994-95,181.7,352.6,1940.561365
19,Punjab ,Layyah,Wheat,1995-96,178.5,331.2,1855.462185
19,Punjab ,Layyah,Wheat,1996-97,174.5,291.8,1672.206304
19,Punjab ,Layyah,Wheat,1997-98,176.4,372.3,2110.544218
19,Punjab ,Layyah,Wheat,1998-99,176.8,317.7,1796.945701
19,Punjab ,Layyah,Wheat,1999-00,178.8,387.4,2166.666667
19,Punjab ,Layyah,Wheat,2000-01,176.4,390.5,2213.718821
19,Punjab ,Layyah,Wheat,2001-02,179.7,363.4,2022.259321
19,Punjab ,Layyah,Wheat,2002-03,178.1,379,2128.017967
19,Punjab ,Layyah,Wheat,2003-04,181.7,423,2328.013209
19,Punjab ,Layyah,Wheat,2004-05,180.1,509.6,2829.539145
19,Punjab ,Layyah,Wheat,2005-06,181.3,481.2,2654.164368
19,Punjab ,Layyah,Wheat,2006-07,187.7,500.5,2666.489078
19,Punjab ,Layyah,Wheat,2007-08,195.9,426.9,2179.173047
19,Punjab ,Layyah,Wheat,2008-09,198.7,503.8,2535.480624
19,Punjab ,Muzaffargarh,Wheat,1981-82,198.7,488.6,2458.983392
19,Punjab ,Muzaffargarh,Wheat,1982-83,208.8,309.7,1483.237548
19,Punjab ,Muzaffargarh,Wheat,1983-84,212.1,245.5,1157.47289
19,Punjab ,Muzaffargarh,Wheat,1984-85,215.7,322.1,1493.277701
19,Punjab ,Muzaffargarh,Wheat,1985-86,221.8,405.6,1828.674482
19,Punjab ,Muzaffargarh,Wheat,1986-87,232.7,355.7,1528.577568
19,Punjab ,Muzaffargarh,Wheat,1987-88,229.1,368.7,1609.340899
19,Punjab ,Muzaffargarh,Wheat,1988-89,246.9,394.1,1596.192791
19,Punjab ,Muzaffargarh,Wheat,1989-90,252.1,455.1,1805.236017
19,Punjab ,Muzaffargarh,Wheat,1990-91,259,412.9,1594.208494
19,Punjab ,Muzaffargarh,Wheat,1991-92,253.7,510.9,2013.795822
19,Punjab ,Muzaffargarh,Wheat,1992-93,277.2,569.6,2054.834055
19,Punjab ,Muzaffargarh,Wheat,1993-94,267.5,438.3,1638.504673
19,Punjab ,Muzaffargarh,Wheat,1994-95,272.4,521.4,1914.096916
19,Punjab ,Muzaffargarh,Wheat,1995-96,272.7,540.8,1983.131646
19,Punjab ,Muzaffargarh,Wheat,1996-97,268.7,551.5,2052.474879
19,Punjab ,Muzaffargarh,Wheat,1997-98,275.2,655,2380.087209
19,Punjab ,Muzaffargarh,Wheat,1998-99,278.8,604.5,2168.220947
19,Punjab ,Muzaffargarh,Wheat,1999-00,286.1,732.8,2561.342188
19,Punjab ,Muzaffargarh,Wheat,2000-01,287.7,703.6,2445.603059
19,Punjab ,Muzaffargarh,Wheat,2001-02,284.5,635,2231.98594
19,Punjab ,Muzaffargarh,Wheat,2002-03,278,656.9,2362.94964
19,Punjab ,Muzaffargarh,Wheat,2003-04,287.3,681.4,2371.73686
19,Punjab ,Muzaffargarh,Wheat,2004-05,295.8,774.1,2616.970926
19,Punjab ,Muzaffargarh,Wheat,2005-06,305.1,769.6,2522.451655
19,Punjab ,Muzaffargarh,Wheat,2006-07,310.8,844.4,2716.859717
19,Punjab ,Muzaffargarh,Wheat,2007-08,290.2,688.4,2372.157133
19,Punjab ,Muzaffargarh,Wheat,2008-09,315.7,854.7,2707.317073
19,Punjab ,Rajanpur,Wheat,1981-82,80.9,0,0
19,Punjab ,Rajanpur,Wheat,1982-83,80.2,103.3,1288.029925
19,Punjab ,Rajanpur,Wheat,1983-84,86.6,90.2,1041.570439
19,Punjab ,Rajanpur,Wheat,1984-85,80.9,81.7,1009.888752
19,Punjab ,Rajanpur,Wheat,1985-86,82.5,108.3,1312.727273
19,Punjab ,Rajanpur,Wheat,1986-87,97.1,127.8,1316.168898
19,Punjab ,Rajanpur,Wheat,1987-88,99.5,162.4,1632.160804
19,Punjab ,Rajanpur,Wheat,1988-89,107.3,203.5,1896.551724
19,Punjab ,Rajanpur,Wheat,1989-90,111.3,209.4,1881.401617
19,Punjab ,Rajanpur,Wheat,1990-91,110.1,227.3,2064.48683
